学校,专业,备注,年份,科目,平均分,最低分,位次
湖南科技大学,土木工程,选科要求：首选物理，再选不限,2021,物理类,-,555,35981
湖南科技大学,勘查技术与工程,选科要求：首选物理，再选不限,2021,物理类,-,555,35981
湖南科技大学,光电信息科学与工程,选科要求：首选物理，再选不限,2021,物理类,-,555,35981
湖南科技大学,信息与计算科学,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,555,35981
湖南科技大学,集成电路设计与集成系统,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,采矿工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,通信工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,给排水科学与工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,给排水科学与工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,电气工程及其自动化,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,电子信息工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,测控技术与仪器,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,测控技术与仪器,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,法学,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,材料科学与工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,材料科学与工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,材料成型及控制工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,机械电子工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,智能材料与结构,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,智能制造工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,建筑环境与能源应用工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,建筑环境与能源应用工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,应用化学,选科要求：首选物理，再选化学,2021,物理类,-,554,36691
湖南科技大学,应急技术与管理,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,市场营销,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,工程管理,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,工程力学,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,工程力学,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,工业工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,土木工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,光电信息科学与工程,选科要求：首选物理，再选不限,2021,物理类,-,554,36691
湖南科技大学,自动化,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,553,37425
湖南科技大学,生物科学,（师范）（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,553,37425
湖南科技大学,化学工程与工艺,选科要求：首选物理，再选化学,2021,物理类,-,553,37425
湖南科技大学,化学,（师范） 选科要求：首选物理，再选化学,2021,物理类,-,553,37425
湖南科技大学,信息安全,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,553,37425
湖南科技大学,金融工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,552,38123
湖南科技大学,电子信息科学与技术,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,552,38123
湖南科技大学,物联网工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,552,38123
湖南科技大学,化学工程与工艺,（卓越工程师班） 选科要求：首选物理，再选化学,2021,物理类,-,552,38123
湖南科技大学,制药工程,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,552,38123
湖南科技大学,集成电路设计与集成系统,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,551,38818
湖南科技大学,生物工程,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,551,38818
湖南科技大学,应用统计学,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,551,38818
湖南科技大学,化学,（师范） 选科要求：首选物理，再选化学,2021,物理类,-,551,38818
湖南科技大学,人力资源管理,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,551,38818
湖南科技大学,机器人工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,550,39551
湖南科技大学,应急技术与管理,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,550,39551
湖南科技大学,国际经济与贸易,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,550,39551
湖南科技大学,应用化学,选科要求：首选物理，再选化学,2021,物理类,-,549,40254
湖南科技大学,能源化学工程,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,548,40940
湖南科技大学,环境工程,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,548,40940
湖南科技大学,机械设计制造及其自动化,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,548,40940
湖南科技大学,智能制造工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,548,40940
湖南科技大学,机械电子工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,547,41745
湖南科技大学,工程力学,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,547,41745
湖南科技大学,化学工程与工艺,选科要求：首选物理，再选化学,2021,物理类,-,547,41745
湖南科技大学,材料科学与工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,546,42429
湖南科技大学,车辆工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,545,43213
湖南科技大学,测控技术与仪器,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,545,43213
湖南科技大学,安全工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,545,43213
湖南科技大学,公共事业管理,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,545,43213
湖南科技大学,采矿工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,544,43943
湖南科技大学,给排水科学与工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,544,43943
湖南科技大学,测绘工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,544,43943
湖南科技大学,工业工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,544,43943
湖南科技大学,勘查技术与工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,544,43943
湖南科技大学,材料成型及控制工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,543,44711
湖南科技大学,建筑环境与能源应用工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,543,44711
湖南科技大学,建筑学,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,543,44711
湖南科技大学,工程管理,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,543,44711
湖南科技大学,土木工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,543,44711
湖南科技大学,光电信息科学与工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,543,44711
湖南科技大学,化学,（师范）（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,542,45495
湖南科技大学,生物工程,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,540,47069
湖南科技大学,应用化学,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,537,49398
湖南科技大学,制药工程,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,536,50193
湖南科技大学,能源化学工程,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,533,52601
湖南科技大学,环境工程,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,533,52601
湖南科技大学,化学工程与工艺,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,533,52601
湖南科技大学,化学工程与工艺,（卓越工程师班）（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,533,52601
湖南科技大学,历史学,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,566,6649
湖南科技大学,英语,（师范）（要求口语）（英语） 选科要求：首选历史，再选不限,2021,历史类,-,565,6869
湖南科技大学,地理科学,（师范） 选科要求：首选历史，再选化学/地理(2选1),2021,历史类,-,565,6869
湖南科技大学,财务管理,选科要求：首选历史，再选不限,2021,历史类,-,564,7106
湖南科技大学,汉语言文学,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,564,7106
